Sub Job,Cost Code Tier 1,Cost Code Tier 2,Cost Type,Budget Code,Budget Code Description,Vendor,Item,Description,Detail Type,Original Budget Amount,Budget Modifications,Approved COs,Pending COs,Committed Costs,Direct Cost Details,Pending Cost Changes,Forecast To Complete,Job to Date Costs Detail,AP Commitment Costs Detail
None,01 - Requirements,01-7333 - Misc Small Tools,X - Expense,01-7333.X,Misc Small Tools.Expense,None,Expense: CC 2484 Jesse Dawson_THE HOME DEPOT #6357,CC 2484 Jesse Dawson_THE HOME DEPOT #6357,Direct Cost,,,,,,$12.78,,,$12.78,
None,01 - Requirements,01-7333 - Misc Small Tools,X - Expense,01-7333.X,Misc Small Tools.Expense,None,,,Automatic Forecast,,,,,,,,$.00,,
None,01 - Requirements,01-7336 - Equipment Rental,X - Expense,01-7336.X,Equipment Rental.Expense,None,Original Budget,,Original Budget Amount,$.00,,,,,,,,,
None,01 - Requirements,01-7336 - Equipment Rental,X - Expense,01-7336.X,Equipment Rental.Expense,None,From 01-7336 - Expense,"",Budget Modification,,$-750.00,,,,,,,,
None,01 - Requirements,01-7336 - Equipment Rental,X - Expense,01-7336.X,Equipment Rental.Expense,None,From 01-7336 - Expense,"",Budget Modification,,"$-3,000.00",,,,,,,,
None,01 - Requirements,01-7336 - Equipment Rental,X - Expense,01-7336.X,Equipment Rental.Expense,"Goodwill Industries of Central Indiana, Llc",#002: CE #008 - Phase 1 & 2 Changes,Added Equipment Rental,Prime Potential Change Order,,,"$3,750.00",,,,,,,
None,01 - Requirements,01-7336 - Equipment Rental,X - Expense,01-7336.X,Equipment Rental.Expense,None,,,Automatic Forecast,,,,,,,,$.00,,
None,01 - Requirements,01-7413 - Progress Cleaning,L - Labor,01-7413.L,Progress Cleaning,None,Original Budget,,Original Budget Amount,$650.00,,,,,,,,,
None,01 - Requirements,01-7413 - Progress Cleaning,L - Labor,01-7413.L,Progress Cleaning,None,From 01-7413 - Labor,"",Budget Modification,,$-900.00,,,,,,,,
None,01 - Requirements,01-7413 - Progress Cleaning,L - Labor,01-7413.L,Progress Cleaning,None,From 01-7413 - Labor,"",Budget Modification,,"$-3,000.00",,,,,,,,
None,01 - Requirements,01-7413 - Progress Cleaning,L - Labor,01-7413.L,Progress Cleaning,"Goodwill Industries of Central Indiana, Llc",#002: CE #008 - Phase 1 & 2 Changes,Added progress cleaning,Prime Potential Change Order,,,"$3,250.00",,,,,,,
None,01 - Requirements,01-7413 - Progress Cleaning,L - Labor,01-7413.L,Progress Cleaning,None,,,Automatic Forecast,,,,,,,,$.00,,
None,01 - Requirements,01-7419 - Dumpsters,E - Equipment,01-7419.E,Dumpsters,None,Original Budget,,Original Budget Amount,$.00,,,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,E - Equipment,01-7419.E,Dumpsters,None,From 01-7419 - Equipment,"",Budget Modification,,"$-1,200.00",,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,E - Equipment,01-7419.E,Dumpsters,None,To 01-7419 - Equipment,"",Budget Modification,,"$1,200.00",,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,E - Equipment,01-7419.E,Dumpsters,None,From 01-7419 - Equipment,CO #2,Budget Modification,,$-600.00,,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,E - Equipment,01-7419.E,Dumpsters,None,From 01-7419 - Equipment,CO #2,Budget Modification,,"$-6,000.00",,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,E - Equipment,01-7419.E,Dumpsters,"Goodwill Industries of Central Indiana, Llc",#002: CE #008 - Phase 1 & 2 Changes,Added Dumpsters,Prime Potential Change Order,,,"$6,600.00",,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,E - Equipment,01-7419.E,Dumpsters,None,,,Automatic Forecast,,,,,,,,$.00,,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,None,Original Budget,,Original Budget Amount,"$6,000.00",,,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,None,To 01-7419 - Expense,"",Budget Modification,,"$1,200.00",,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,None,To 01-7419 - Expense,"",Budget Modification,,"$3,498.75",,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,None,To 01-7419 - Expense,"",Budget Modification,,$600.00,,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,None,To 01-7419 - Expense,"",Budget Modification,,$901.85,,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,None,To 01-7419 - Expense,CO #2,Budget Modification,,$600.00,,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,None,To 01-7419 - Expense,CO #2,Budget Modification,,"$6,000.00",,,,,,,,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00006598|002102: Invoice 3149 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Invoice 3149 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Direct Cost,,,,,,$600.00,,,$600.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00006597|002101: Invoice 3141 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Invoice 3141 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Direct Cost,,,,,,$600.00,,,$600.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00005938|001988: Invoice 3177 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Invoice 3177 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Direct Cost,,,,,,$600.00,,,$600.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00005937|001987: Invoice 3128 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Invoice 3128 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Direct Cost,,,,,,$600.00,,,$600.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00005936|001986: Invoice 3123 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Invoice 3123 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Direct Cost,,,,,,$600.00,,,$600.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00005935|001985: Invoice 3108 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Invoice 3108 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Direct Cost,,,,,,$665.00,,,$665.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00005934|001984: Invoice 3092 -  Goodwill Bart -  40 YD DUMPSTER RENTAL,Invoice 3092 -  Goodwill Bart -  40 YD DUMPSTER RENTAL,Direct Cost,,,,,,$682.75,,,$682.75,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00005933|001983: Invoice 3091 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Invoice 3091 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Direct Cost,,,,,,$951.00,,,$951.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00003795|001639: Invoice 3083 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Invoice 3083 -  Goodwill Bart -  30 YD DUMPSTER RENTAL,Direct Cost,,,,,,$600.00,,,$600.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00003794|001638: Invoice 3018 -  Goodwill Bart -  40 YD DUMPSTER + 5.57 TONS OVER,Invoice 3018 - Goodwill Bart -  40 YD DUMPSTER + 5.57 TONS OVER,Direct Cost,,,,,,"$1,022.05",,,"$1,022.05",
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002282|001474: Invoice 2832 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Invoice 2832 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002251|001457: Invoice 2828 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Invoice 2828 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002250|001456: Invoice 2827 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Invoice 2827 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002249|001455: Invoice 2826 -  Goodwill Bart -  30 YD DUMPSTER RENTAL  30 YD DUMPSTER RENTAL,Invoice 2826 -  Goodwill Bart -  30 YD DUMPSTER RENTAL  30 YD DUMPSTER RENTAL,Direct Cost,,,,,,$695.55,,,$695.55,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002248|001454: Invoice 2825 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Invoice 2825 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002183|001449: Invoice 2814 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Invoice 2814 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002182|001450: Invoice 2815 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Invoice 2815 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002181|001451: Invoice 2816 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Invoice 2816 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Direct Cost,,,,,,"$1,124.75",,,"$1,124.75",
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002131|001442: Invoice 2810 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Invoice 2810 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002130|001441: Invoice 2809 -  Goodwill Bart -  30 YD DUMPSTER RENTAL  30 YARD DUMPSTER,Invoice 2809 -  Goodwill Bart -  30 YD DUMPSTER RENTAL  30 YARD DUMPSTER,Direct Cost,,,,,,$695.55,,,$695.55,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002129|001440: Invoice 2811 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Invoice 2811 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002106|001393: Invoice 2803 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Invoice 2803 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL,Direct Cost,,,,,,$732.80,,,$732.80,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00002105|001392: Invoice 2807 -  Goodwill Bart -  30 YD DUMPSTER RENTAL  30 YARD DUMPSTER,Invoice 2807 -  Goodwill Bart -  30 YD DUMPSTER RENTAL  30 YARD DUMPSTER,Direct Cost,,,,,,$711.15,,,$711.15,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00001370|001182: Invoice 2673 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL- emptied  and swapped,Invoice 2673 -  Goodwill Bart -  40 YD DUMPSTER RENTAL  40 YD DUMPSTER RENTAL- emptied  and swapped,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00001271|001115: Invoice 2684 -  Goodwill Bart -  40 YD DUMPSTER RENTAL from 8-2 24 to 8-6-24 total of 4.67 TON,Invoice 2684 -  Goodwill Bart -  40 YD DUMPSTER RENTAL from 8-2 24 to 8-6-24 total of 4.67 TON,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00001270|001114: Invoice 2674 -  Goodwill Bart - 40 YD DUMPSTER RENTAL from 8-1 24 to 8-2-24,Invoice 2674 -  Goodwill Bart - 40 YD DUMPSTER RENTAL from 8-1 24 to 8-2-24,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,"S & J EXCAVATION AND CONCRETE, LLC",Invoice #PM00001269|001113: Invoice 2672 -  Goodwill Bart - 40 YD DUMPSTER RENTAL from 7-31 24 to 8-1-24,Invoice 2672 -  Goodwill Bart - 40 YD DUMPSTER RENTAL from 7-31 24 to 8-1-24,Direct Cost,,,,,,$660.00,,,$660.00,
None,01 - Requirements,01-7419 - Dumpsters,X - Expense,01-7419.X,Dumpsters.Expense,None,,,Automatic Forecast,,,,,,,,$.00,,
None,01 - Requirements,01-7423 - Final Cleaning,S - Subcontract,01-7423.S,Final Cleaning,None,Original Budget,,Original Budget Amount,"$5,000.00",,,,,,,,,
None,01 - Requirements,01-7423 - Final Cleaning,S - Subcontract,01-7423.S,Final Cleaning,None,From 01-7423 - Subcontract,"",Budget Modification,,"$-3,084.50",,,,,,,,
None,01 - Requirements,01-7423 - Final Cleaning,S - Subcontract,01-7423.S,Final Cleaning,None,From 01-7423 - Subcontract,CO #2,Budget Modification,,"$-8,000.00",,,,,,,,
None,01 - Requirements,01-7423 - Final Cleaning,S - Subcontract,01-7423.S,Final Cleaning,"Goodwill Industries of Central Indiana, Llc",#008: CE #031 - Additional Requests ,Clean exterior of windows.,Prime Potential Change Order,,,$200.00,,,,,,,
None,01 - Requirements,01-7423 - Final Cleaning,S - Subcontract,01-7423.S,Final Cleaning,"Goodwill Industries of Central Indiana, Llc",#002: CE #008 - Phase 1 & 2 Changes,Added final cleaniing,Prime Potential Change Order,,,"$8,842.50",,,,,,,
None,01 - Requirements,01-7423 - Final Cleaning,S - Subcontract,01-7423.S,Final Cleaning,"Vista Building Services, Inc",#001: CE #031 - Additional Requests ,Clean exterior of windows.,Commitment Change Order,,,,,$200.00,,,,,
None,01 - Requirements,01-7423 - Final Cleaning,S - Subcontract,01-7423.S,Final Cleaning,"Vista Building Services, Inc",#SC-017: Final Cleaning,Final cleaning,Commitment Contract,,,,,"$2,758.00",,,,,
None,01 - Requirements,01-7423 - Final Cleaning,S - Subcontract,01-7423.S,Final Cleaning,None,,,Automatic Forecast,,,,,,,,$.00,,
None,01 - Requirements,01-7423 - Final Cleaning,S - Subcontract,01-7423.S,Final Cleaning,"Vista Building Services, Inc",,Final cleaning,Direct Cost,,,,,,,,,$200.00,$200.00
None,01 - Requirements,01-7423 - Final Cleaning,S - Subcontract,01-7423.S,Final Cleaning,"Vista Building Services, Inc",,Final cleaning,Direct Cost,,,,,,,,,"$2,758.00","$2,758.00"
None,01 - Requirements,None,R - Contract Revenue,01.R,General Conditions,None,,,Automatic Forecast,,,,,,,,$.00,,
None,02 - Division 02,02-4113 - Selective Interior Demolition,S - Subcontract,02-4113.S,Demolition,None,Original Budget,,Original Budget Amount,"$6,000.00",,,,,,,,,
None,02 - Division 02,02-4113 - Selective Interior Demolition,S - Subcontract,02-4113.S,Demolition,None,From 02-4113 - Subcontract,CO #2,Budget Modification,,"$-53,395.50",,,,,,,,
None,02 - Division 02,02-4113 - Selective Interior Demolition,S - Subcontract,02-4113.S,Demolition,None,To 02-4113 - Subcontract,PSR September,Budget Modification,,$.50,,,,,,,,
None,02 - Division 02,02-4113 - Selective Interior Demolition,S - Subcontract,02-4113.S,Demolition,"Goodwill Industries of Central Indiana, Llc",#002: CE #008 - Phase 1 & 2 Changes,Added Demo Phase 1&2,Prime Potential Change Order,,,"$53,395.50",,,,,,,
None,02 - Division 02,02-4113 - Selective Interior Demolition,S - Subcontract,02-4113.S,Demolition,"Goodwill Industries of Central Indiana, Llc",#001: CE #002 - 157K to 187K,Added demolition and dumpsters phase 1,Prime Potential Change Order,,,"$15,092.00",,,,,,,
None,02 - Division 02,02-4113 - Selective Interior Demolition,S - Subcontract,02-4113.S,Demolition,None,Expense: RCLS 2023 Project Cost - Adjustment,RCLS 2023 Project Cost,Direct Cost,,,,,,"$-60,886.00",,,"$-60,886.00",
None,02 - Division 02,02-4113 - Selective Interior Demolition,S - Subcontract,02-4113.S,Demolition,None,Expense: RCLS 2023 Project Cost - Adjustment,RCLS 2023 Project Cost,Direct Cost,,,,,,"$60,886.00",,,"$60,886.00",
None,02 - Division 02,02-4113 - Selective Interior Demolition,S - Subcontract,02-4113.S,Demolition,None,Expense: RCLS 2023 Project Cost,RCLS 2023 Project Cost,Direct Cost,,,,,,"$60,886.00",,,"$60,886.00",
None,02 - Division 02,02-4113 - Selective Interior Demolition,S - Subcontract,02-4113.S,Demolition,None,Expense: RCLS 2023 Project Cost,RCLS 2023 Project Cost,Direct Cost,,,,,,"$-60,886.00",,,"$-60,886.00",
None,02 - Division 02,02-4113 - Selective Interior Demolition,S - Subcontract,02-4113.S,Demolition,Integrity Concrete Cutters,Invoice #PM00001285|001122: Invoice 5216 - 7/29 to 8/5/24 Time and Material,Invoice 5216 - 7/29 to 8/5/24 Time and Material,Direct Cost,,,,,,"$21,092.50",,,"$21,092.50",
None,02 - Division 02,02-4113 - Selective Interior Demolition,S - Subcontract,02-4113.S,Demolition,None,,,Automatic Forecast,,,,,,,,$.00,,
None,02 - Division 02,02-4116 - Structure Demolition,S - Subcontract,02-4116.S,Structure Demolition.Subcontract,None,Original Budget,,Original Budget Amount,$.00,,,,,,,,,
None,02 - Division 02,02-4116 - Structure Demolition,S - Subcontract,02-4116.S,Structure Demolition.Subcontract,None,From 02-4116 - Subcontract,"",Budget Modification,,"$-4,500.00",,,,,,,,
None,02 - Division 02,02-4116 - Structure Demolition,S - Subcontract,02-4116.S,Structure Demolition.Subcontract,None,To 02-4116 - Subcontract,Demolition of Vestibule Wall,Budget Modification,,"$4,500.00",,,,,,,,
None,02 - Division 02,02-4116 - Structure Demolition,S - Subcontract,02-4116.S,Structure Demolition.Subcontract,"Goodwill Industries of Central Indiana, Llc",#005: RFI #2 Wall SE Vestibule,Demo of wall through roof at vestibule.,Prime Potential Change Order,,,"$4,500.00",,,,,,,
None,02 - Division 02,02-4116 - Structure Demolition,S - Subcontract,02-4116.S,Structure Demolition.Subcontract,Integrity Concrete Cutters,#SC-016: Vestibule Wall & Parapet Demo,Demolition of the vestibule wall and the parapet wall above.,Commitment Contract,,,,,"$4,500.00",,,,,
None,02 - Division 02,02-4116 - Structure Demolition,S - Subcontract,02-4116.S,Structure Demolition.Subcontract,None,,,Automatic Forecast,,,,,,,,$.00,,
None,02 - Division 02,02-4116 - Structure Demolition,S - Subcontract,02-4116.S,Structure Demolition.Subcontract,Integrity Concrete Cutters,,Demolition of the vestibule wall and the parapet wall above.,Direct Cost,,,,,,,,,"$4,500.00","$4,500.00"
None,02 - Division 02,None,R - Contract Revenue,02.R,Existing Conditions,None,,,Automatic Forecast,,,,,,,,$.00,,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,M - Material,03-3000.M,Structural Foam Pool Infill,None,Original Budget,,Original Budget Amount,$.00,,,,,,,,,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,M - Material,03-3000.M,Structural Foam Pool Infill,None,From 03-3000 - Material,Buyout Savings,Budget Modification,,"$-4,000.00",,,,,,,,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,M - Material,03-3000.M,Structural Foam Pool Infill,"Goodwill Industries of Central Indiana, Llc",#002: CE #008 - Phase 1 & 2 Changes,,Prime Potential Change Order,,,"$12,218.28",,,,,,,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,M - Material,03-3000.M,Structural Foam Pool Infill,"Universal Foam Products, LLC",#PO-004: Structural Foam Infill of Pool,Supply structural foam for pool infill.,Commitment Contract,,,,,"$8,218.28",,,,,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,M - Material,03-3000.M,Structural Foam Pool Infill,"Universal Foam Products, LLC",Invoice #PM00003725|001596: Supply structural foam for pool,Supply structural foam for pool,Direct Cost,,,,,,"$8,218.29",,,"$8,218.29",
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,M - Material,03-3000.M,Structural Foam Pool Infill,None,1.0000 @ $-8218.29/ls,Fix Accounting Issue Foam Invoice Not Counted Agains PO,Forecast Item,,,,,,,,"$-8,218.29",,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,M - Material,03-3000.M,Structural Foam Pool Infill,None,"",,Forecast Notes,,,,,,,,,,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,S - Subcontract,03-3000.S,Concrete Infill Pool & Sidewalk,None,Original Budget,,Original Budget Amount,$.00,,,,,,,,,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,S - Subcontract,03-3000.S,Concrete Infill Pool & Sidewalk,None,From 03-3000 - Subcontract,CO #2,Budget Modification,,"$-6,000.00",,,,,,,,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,S - Subcontract,03-3000.S,Concrete Infill Pool & Sidewalk,"Goodwill Industries of Central Indiana, Llc",#002: CE #008 - Phase 1 & 2 Changes,Infill Pool & Add Sidewalk,Prime Potential Change Order,,,"$17,020.00",,,,,,,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,S - Subcontract,03-3000.S,Concrete Infill Pool & Sidewalk,McCray & Sons INC,#SC-010: Concrete Pool Infill & Sidewalk,Infill Pool & Add Sidewalk,Commitment Contract,,,,,"$11,020.00",,,,,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,S - Subcontract,03-3000.S,Concrete Infill Pool & Sidewalk,None,,,Automatic Forecast,,,,,,,,$.00,,
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,S - Subcontract,03-3000.S,Concrete Infill Pool & Sidewalk,McCray & Sons INC,,Infill Pool  Add Sidewalk,Direct Cost,,,,,,,,,"$1,640.00","$1,640.00"
None,03 - Division 03,03-3000 - Cast-in-Place Concrete,S - Subcontract,03-3000.S,Concrete Infill Pool & Sidewalk,McCray & Sons INC,,Infill Pool  Add Sidewalk,Direct Cost,,,,,,,,,"$9,380.00","$9,380.00"
None,04 - Division 04,04-2200 - Concrete Unit Masonry-Block,S - Subcontract,04-2200.S,Concrete Unit Masonry-Block.Subcontract,None,,,Automatic Forecast,,,,,,,,$.00,,
